chr1	1022463	1035276	1	1	1	1	0	1
chr1	1203969	1204033	2	2	1	1	0	5
chr1	1223358	1223831	2	2	1	1	0	17
chr1	2306251	2306576	1	1	1	0	1	6
chr1	2645564	2783608	2	2	1	0	1	7
chr1	11056758	11058799	2	2	1	0	1	3
chr1	11134467	11139303	2	2	1	0	1	4
chr1	11800323	11801160	2	2	1	0	1	7
chr1	16666925	16680744	1	1	0	0	2	14
chr1	17498710	17531971	1	1	0	1	0	13
chr1	19245031	19251414	2	2	1	1	0	5
chr1	19597110	19623473	1	1	1	0	2	5
chr1	19877981	19936576	1	1	0	0	2	12
chr1	20154588	20159629	1	1	1	2	0	3
chr1	21598041	21598399	2	2	1	0	1	6
chr1	21851927	21852087	2	2	1	1	0	15
chr1	21880255	21880362	2	2	1	1	0	7
chr1	25062893	25103899	1	1	0	0	1	13
chr1	25801161	25802015	1	1	1	0	6	4
chr1	25801161	25805141	1	1	1	0	5	4
chr1	26864194	26864309	2	2	0	1	0	30
chr1	31618817	31619050	1	1	1	0	1	3
chr1	31644847	31651848	1	1	1	0	1	4
chr1	32518251	32525680	1	3	0	0	1	15
chr1	35189088	35189185	2	2	1	0	1	6
chr1	41628948	41662133	2	2	1	0	1	4
chr1	42697263	42700780	1	1	1	0	1	10
chr1	44778130	44778575	1	1	1	0	2	3
chr1	46303821	46309100	1	1	1	0	1	3
chr1	46810950	46812176	1	1	1	0	1	4
chr1	47225890	47229195	2	2	1	0	1	3
chr1	52357699	52357780	2	2	1	0	1	5
chr1	53218204	53218413	2	2	1	0	1	3
chr1	63367688	63370770	1	1	1	0	1	6
chr1	70221840	70228421	1	1	1	2	0	10
chr1	77206732	77210435	2	2	1	1	0	4
chr1	88988352	88992584	2	2	1	1	0	6
chr1	90729780	90730971	1	1	0	0	1	12
chr1	90729780	90781166	1	1	0	0	2	12
chr1	97558198	97593269	2	2	0	1	0	12
chr1	99296868	99299034	1	1	1	0	1	5
chr1	107669473	107683487	2	2	1	0	1	7
chr1	111252497	111253317	0	0	1	0	1	3
chr1	143699484	143729438	2	2	0	0	1	15
chr1	143699501	143729457	1	1	0	1	1	12
chr1	143964980	143968923	2	2	1	1	0	5
chr1	144551857	144560741	1	1	0	0	1	30
chr1	148296183	148296272	2	2	1	0	1	6
chr1	150263420	150263661	1	1	1	0	1	5
chr1	151297338	151300666	1	1	0	2	0	36
chr1	151335983	151351483	2	2	0	0	1	18
chr1	153543924	153544653	2	2	1	1	0	4
chr1	153633158	153633957	2	2	1	0	1	5
chr1	154272777	154273335	1	1	1	3	0	5
chr1	155063937	155066729	1	1	1	0	1	7
chr1	155172629	155172737	2	2	1	1	0	5
chr1	156156575	156158069	1	1	1	0	1	7
