chr1	999614	999691	2	2	1	2	0	12
chr1	1519572	1520140	1	1	1	0	1	6
chr1	1753650	1754283	2	2	1	0	1	5
chr1	2391959	2395783	1	1	1	1	0	14
chr1	2776130	2776369	1	1	1	0	1	7
chr1	3773182	3775298	1	1	1	0	1	7
chr1	3892997	3900171	2	2	1	1	1	6
chr1	4320333	4389484	1	1	0	2	0	13
chr1	4593000	4636220	1	1	0	1	0	12
chr1	5599684	5625592	1	1	0	0	1	12
chr1	6197757	6199561	2	2	1	1	0	21
chr1	6282797	6294863	2	2	1	0	1	9
chr1	6447460	6448640	1	1	1	1	0	7
chr1	6672755	6687899	2	2	0	1	0	14
chr1	6785576	6820180	1	1	1	1	2	6
chr1	8867251	8867987	2	2	1	1	0	4
chr1	9052760	9052901	1	1	0	1	0	12
chr1	9610806	9611752	1	1	1	0	1	4
chr1	10256324	10258492	1	1	1	0	4	4
chr1	11108287	11109289	2	2	1	0	1	5
chr1	15374632	15375602	1	1	1	0	1	3
chr1	16023929	16024762	1	1	1	1	0	9
chr1	17004412	17004706	2	2	1	0	1	3
chr1	19100574	19101519	2	2	1	1	0	15
chr1	19110465	19110741	2	2	1	1	0	3
chr1	21860236	21861756	2	2	1	0	1	5
chr1	23600407	23627277	2	2	0	1	1	12
chr1	23695909	23696343	1	1	1	0	1	24
chr1	25801161	25802015	1	1	1	0	2	4
chr1	25801161	25805141	1	1	1	0	1	4
chr1	28507526	28508717	1	1	0	0	1	36
chr1	28507542	28508733	2	2	0	0	1	24
chr1	32383998	32394079	2	2	1	0	1	3
chr1	32817690	32825312	1	1	1	0	1	6
chr1	35466696	35470862	2	2	1	0	1	5
chr1	35698189	35718696	2	2	0	1	0	12
chr1	39699987	39745493	2	2	0	1	0	12
chr1	41008715	41008793	1	1	1	0	1	4
chr1	41028320	41028583	2	2	1	0	1	7
chr1	42765589	42781500	1	1	0	1	0	13
chr1	43453498	43453594	2	2	1	1	0	7
chr1	43966642	43966723	1	1	1	1	0	14
chr1	44776775	44777613	1	1	1	0	1	14
chr1	45519055	45521828	2	2	1	1	0	8
chr1	50583716	50584684	2	2	1	1	0	10
chr1	53247057	53248462	2	2	1	0	7	4
chr1	53835621	53838204	2	2	1	1	0	8
chr1	55137905	55138607	2	2	1	0	1	5
chr1	64804031	64843888	2	2	0	1	0	13
chr1	67413264	67415165	2	2	1	0	1	6
chr1	67424960	67425082	2	2	1	0	1	4
chr1	67686127	67686403	1	1	1	1	2	4
chr1	69678479	69716141	1	1	1	0	1	3
chr1	85582625	85582739	1	1	1	1	0	15
chr1	92833459	92833544	1	1	1	0	2	5
chr1	92833661	92834778	1	1	1	0	1	9
chr1	108631776	108713392	2	2	0	4	0	13
chr1	109737568	109737655	2	2	1	2	0	21
chr1	110038758	110039171	1	1	1	0	1	3
chr1	112703120	112703643	2	2	1	1	0	18
chr1	144551857	144560741	1	1	0	0	1	14
chr1	149101380	149102728	2	2	1	0	1	7
chr1	150263420	150263661	1	1	1	0	1	5
chr1	150487695	150498609	2	2	0	1	0	13
chr1	150577492	150578243	2	2	1	1	0	11
chr1	153545519	153545752	2	2	1	1	0	9
chr1	154159049	154170399	2	2	1	0	1	5
chr1	154969449	154970031	2	2	1	2	0	3
chr1	155020905	155057753	2	2	0	0	1	12
chr1	155169858	155172564	2	2	1	2	0	17
chr1	155187577	155187721	2	2	1	0	1	4
chr1	156338606	156339633	1	1	1	0	3	7
chr1	156824785	156845199	2	4	0	0	1	12
chr1	159929815	159929890	2	2	1	0	1	5
chr1	160351373	160351695	1	1	1	0	1	7
chr1	161422127	161447266	1	1	0	0	1	14
chr1	161422127	161454646	1	1	0	0	1	14
chr1	161422127	161462057	1	1	0	0	1	14
chr1	161422127	161469437	1	1	0	0	1	14
chr1	161447262	161454646	1	1	0	0	1	14
chr1	161447262	161462057	1	1	0	0	1	14
chr1	161447262	161469437	1	1	0	0	1	14
chr1	161454642	161462057	1	1	0	0	1	14
chr1	161454642	161469437	1	1	0	0	1	14
chr1	161462053	161469437	1	1	0	0	1	14
chr1	169419160	169421362	2	2	1	0	1	10
chr1	178093413	178093560	2	2	1	0	2	8
chr1	179110371	179146997	1	1	0	1	0	12
chr1	182839936	182842544	1	1	1	0	1	5
chr1	186679202	186679321	2	2	1	0	1	4
chr1	200042966	200043773	1	1	1	0	8	3
chr1	200644518	200648438	2	2	1	0	1	6
chr1	200891943	200931906	1	3	0	0	1	12
chr1	202811371	202811688	1	1	1	0	1	6
chr1	203061147	203094254	1	1	0	1	0	12
chr1	212357285	212358685	1	1	1	0	1	3
chr1	228351451	228352950	1	1	1	0	1	6
chr1	228628189	228630431	1	1	0	0	1	24
chr1	228628189	228632672	1	1	0	0	1	24
chr1	228628189	228634912	1	1	0	0	1	24
chr1	228628189	228637137	1	1	0	0	1	24
chr1	228628189	228639378	1	1	0	0	1	24
chr1	228628189	228641609	1	1	0	0	1	24
chr1	228628189	228643850	1	1	0	0	1	24
chr1	228628189	228646081	1	1	0	0	1	24
chr1	229096650	229097318	1	1	0	1	0	13
chr1	231168049	231356815	2	2	0	6	1	13
chr1	231854171	231863574	1	1	0	0	1	12
chr1	233801734	233839285	2	2	0	1	0	13
chr1	244052278	244053787	1	1	1	0	1	4
chr1	248445670	248446588	1	1	1	0	1	8
chr2	249845	253004	2	2	1	1	0	8
chr2	676239	677288	2	2	1	0	1	3
chr2	1247444	1259369	1	1	1	1	2	7
chr2	8308223	8338843	1	1	0	1	0	12
chr2	10443314	10443489	2	2	1	1	0	3
chr2	11618920	11620904	1	1	1	0	4	10
chr2	11834104	11848576	1	1	1	0	1	7
chr2	13001742	13002423	2	2	1	0	6	3
chr2	13001742	13003823	2	2	1	0	5	3
chr2	19305099	19322710	1	1	0	0	1	13
chr2	25246065	25246159	2	2	1	0	1	5
